-87,2,2,1,-1,1,-2,1,-1,1,3,2,1,2,2,4,1,1,2,2,2,4,5,6,4,8,3,10,10,4,9,5,10,8,8,10,12,8,10,7,11,16,13,10,10,11,7,9,12,7,14,8,7,10,11,11,6,8,10,5,10,10,4,2,5,8,4,10,3,5,8,1,5,2,2,-1,1,-2,2,3,2,3,3,2,-1,1,-1,1,-76,2,-8,1,-86
-87,2,1,2,-1,1,-3,1,1,3,2,-1,3,2,3,2,1,1,3,1,4,6,6,2,9,4,9,11,4,8,6,9,9,8,8,12,9,9,8,10,15,16,8,10,13,7,9,11,8,10,11,6,11,10,11,8,8,10,5,9,10,5,2,5,4,8,9,4,5,8,1,5,2,2,-1,1,-2,2,3,2,3,3,2,-1,1,-1,1,-76,2,-8,1,-86
-87,2,1,2,-1,1,-3,1,1,3,2,-1,3,2,3,2,1,1,2,2,4,6,6,1,10,4,8,9,6,9,5,9,10,7,5,15,10,9,8,9,15,15,7,13,11,8,8,12,9,10,11,6,11,10,11,7,8,10,6,9,9,6,2,5,4,8,9,3,6,8,1,5,2,2,-1,1,-2,2,1,4,3,3,2,-1,1,-2,1,-75,2,-8,1,-86
-87,1,2,2,-1,1,-3,1,1,2,3,-1,3,2,2,3,1,1,2,1,3,7,6,1,9,6,6,9,7,8,7,9,8,9,3,15,11,9,9,7,16,15,6,13,10,9,8,13,9,10,10,6,12,9,13,7,6,11,7,9,9,6,2,4,5,8,8,4,4,9,2,3,4,2,-2,1,-1,2,1,3,3,4,2,-1,1,-2,1,-75,2,-8,1,-86
-87,1,2,2,-1,1,-3,1,1,2,3,-1,3,2,2,3,1,1,2,1,3,7,6,1,8,7,6,9,7,7,8,8,8,10,3,15,11,9,9,7,16,15,6,13,10,9,8,13,8,11,9,7,12,8,14,7,6,10,7,10,9,6,2,4,5,7,9,4,4,9,2,3,4,2,-2,1,-1,2,1,3,3,4,2,-1,1,-2,1,-75,2,-8,1,-86
-87,1,2,2,-1,1,-3,1,1,2,3,-1,3,2,2,3,1,1,2,1,3,7,6,1,8,7,6,9,7,7,6,10,8,10,3,14,12,9,9,7,16,15,6,13,10,9,8,13,8,11,9,7,12,8,14,7,6,10,7,10,9,6,2,4,5,7,9,4,4,9,2,3,4,2,-2,1,-1,2,1,3,3,4,2,-2,1,-1,1,-75,2,-8,1,-86
-87,1,2,2,-1,1,-3,1,1,2,3,-1,3,2,2,3,1,1,2,1,3,6,5,3,8,7,4,10,8,5,8,10,7,9,5,13,11,9,11,6,14,17,6,13,10,9,7,15,8,10,10,7,12,6,14,8,7,9,8,10,8,5,3,5,4,8,9,4,3,9,3,3,3,3,-2,1,-1,2,1,3,3,4,2,-2,1,-1,1,-75,2,-8,1,-86
-87,1,2,2,-1,1,-3,1,1,2,3,-1,3,2,2,3,1,1,2,1,3,6,5,3,8,7,4,10,8,5,8,10,7,9,5,12,12,9,10,7,14,17,6,13,10,9,7,15,8,9,11,7,12,6,14,8,7,9,7,11,8,5,3,5,4,8,9,4,3,9,3,3,3,3,-2,1,-1,2,1,3,3,4,2,-2,1,-1,1,-75,2,-8,1,-86
-87,3,1,1,-1,1,-2,1,-1,1,4,1,2,1,2,5,-1,1,2,2,2,5,4,6,6,6,7,7,10,5,9,7,9,8,6,10,12,9,8,10,9,19,9,12,10,9,9,8,12,8,14,7,9,9,10,12,7,8,9,5,10,10,3,3,6,6,6,9,1,7,7,-1,6,1,2,-1,1,-1,1,1,3,3,3,3,1,-1,1,-1,1,-75,1,1,-7,1,-87
-87,3,1,1,-1,1,-2,1,-1,1,4,1,1,2,2,4,1,1,2,2,2,4,5,6,4,8,3,11,9,4,9,5,10,9,7,11,12,7,10,7,11,16,13,11,11,9,8,8,12,8,14,7,8,10,10,11,6,9,9,5,10,11,3,3,5,8,4,9,3,5,8,1,5,2,2,-1,1,-2,2,3,2,3,4,1,-1,1,-1,1,-76,2,-8,1,-86
-87,2,2,1,-1,1,-3,1,1,3,2,-1,3,2,3,2,1,1,3,2,3,6,6,2,9,4,10,10,4,8,6,9,9,8,9,12,8,10,7,10,16,15,10,10,11,7,9,11,8,11,10,6,11,11,11,7,8,10,5,9,10,5,2,5,4,8,10,3,5,8,1,5,2,2,-1,1,-2,2,3,2,3,3,2,-1,1,-1,1,-76,2,-8,1,-86
-87,2,1,2,-1,1,-3,1,1,3,2,-1,3,2,3,2,1,1,3,1,4,6,6,2,9,4,9,11,4,8,6,9,9,8,9,11,9,9,8,10,16,15,8,11,12,7,9,11,8,10,11,6,11,11,11,7,8,10,5,9,10,5,2,5,4,8,9,4,5,8,1,5,2,2,-1,1,-2,2,3,2,3,3,2,-1,1,-1,1,-76,2,-8,1,-86
-87,2,1,2,-1,1,-3,1,1,3,2,-1,3,2,3,2,1,1,3,1,4,6,6,1,10,4,9,11,4,8,6,9,9,8,8,12,9,9,8,10,15,16,8,10,13,7,9,11,8,10,11,6,11,10,11,8,8,10,5,9,10,5,2,5,4,8,9,4,5,8,1,5,2,2,-1,1,-2,2,3,2,3,3,2,-1,1,-1,1,-76,2,-8,1,-86
-87,2,1,2,-1,1,-3,1,1,3,2,-1,3,2,3,2,1,1,3,1,4,6,6,1,10,4,8,10,5,9,5,9,10,7,5,15,10,9,8,9,16,14,7,13,11,8,8,12,9,10,11,6,11,10,11,7,8,10,6,9,9,6,2,5,4,8,9,3,6,8,1,5,2,2,-1,1,-2,2,1,4,3,3,2,-1,1,-2,1,-75,2,-8,1,-86
-87,2,1,2,-1,1,-3,1,1,3,2,-1,3,2,3,2,1,1,2,2,4,5,7,1,9,5,8,9,6,8,6,9,10,7,4,16,9,9,9,8,16,15,5,14,11,9,8,11,9,11,9,7,12,9,12,7,8,9,7,9,9,6,2,5,4,8,8,4,6,7,2,5,2,2,-2,1,-1,2,1,4,3,3,2,-1,1,-2,1,-75,2,-8,1,-86
-87,2,1,2,-1,1,-3,1,1,3,2,-1,3,2,2,3,1,1,2,2,4,5,7,1,9,5,8,9,5,9,6,9,10,7,4,16,9,9,9,7,17,15,5,14,11,9,8,11,9,11,9,7,12,9,12,7,8,9,7,9,9,6,2,5,4,8,8,4,6,7,2,3,4,2,-2,1,-1,2,1,3,4,3,2,-1,1,-2,1,-75,2,-8,1,-86
-87,2,1,2,-1,1,-3,1,1,3,2,-1,3,2,2,3,1,1,2,2,4,5,6,2,9,5,8,9,5,8,7,9,10,7,4,15,10,9,9,7,17,15,5,14,11,9,7,12,9,11,9,6,13,9,12,7,7,10,7,9,9,6,2,5,4,8,8,4,6,7,2,3,4,2,-2,1,-1,2,1,3,4,3,2,-1,1,-2,1,-75,2,-8,1,-86
-87,1,2,2,-1,1,-3,1,1,3,2,-1,3,2,2,3,1,1,2,2,3,6,6,2,9,5,7,9,6,8,7,9,9,8,4,15,10,9,9,7,17,15,5,14,10,8,9,12,9,11,9,6,13,9,12,7,7,10,7,9,9,6,2,4,5,8,8,4,5,8,2,3,4,2,-2,1,-1,2,1,3,4,3,2,-1,1,-2,1,-75,2,-8,1,-86
-87,1,2,2,-1,1,-3,1,1,3,2,-1,3,2,2,3,1,1,2,2,2,7,6,1,10,5,6,9,7,8,7,9,9,8,3,16,10,9,9,7,17,15,5,14,10,8,9,12,9,11,9,6,13,9,12,7,7,10,7,9,9,6,2,4,5,8,8,4,5,8,2,3,4,2,-2,1,-1,2,1,3,3,4,2,-1,1,-2,1,-75,2,-8,1,-86
-87,1,2,2,-1,1,-3,1,1,2,3,-1,3,2,2,3,1,1,2,1,3,7,6,1,10,5,6,9,7,8,7,9,8,9,3,15,11,9,9,7,16,16,5,14,9,9,9,12,9,11,9,6,13,9,12,7,7,10,7,9,9,6,2,4,5,8,8,4,5,8,2,3,4,2,-2,1,-1,2,1,3,3,4,2,-1,1,-2,1,-75,2,-8,1,-86
-87,3,1,1,-1,1,-2,1,-1,1,4,1,2,1,2,5,-1,1,2,2,2,5,4,6,6,6,7,7,10,5,9,7,8,9,6,10,12,9,8,10,9,17,11,12,10,9,9,8,12,8,14,7,8,10,10,12,7,8,8,6,10,10,3,3,6,6,6,9,1,7,7,-1,6,1,2,-1,1,-1,1,1,3,3,3,3,1,-1,1,-1,1,-75,1,1,-7,1,-87
-87,2,2,1,-1,1,-2,1,-1,1,3,2,1,2,2,4,1,1,2,2,2,4,5,6,4,8,3,10,10,4,9,5,10,8,8,10,11,9,10,7,11,16,13,10,10,11,7,9,12,7,13,9,7,10,11,11,6,8,10,5,10,10,4,2,5,8,4,10,3,5,8,1,5,2,2,-1,1,-2,2,3,2,3,3,2,-1,1,-1,1,-76,2,-8,1,-86
-87,2,1,2,-1,1,-3,1,1,3,2,-1,3,2,3,2,1,1,3,1,4,6,6,1,10,4,8,10,5,9,6,8,10,7,5,15,10,9,8,9,16,15,7,12,11,8,8,12,9,10,11,6,11,10,11,7,8,10,6,9,9,6,2,5,4,8,9,3,6,8,1,5,2,2,-1,1,-2,2,1,4,3,3,2,-1,1,-2,1,-75,2,-8,1,-86
-87,1,2,2,-1,1,-3,1,1,2,3,-1,3,2,2,3,1,1,2,1,3,7,6,1,10,5,6,9,7,8,7,9,8,9,3,15,11,9,9,7,16,15,6,13,10,9,8,13,9,11,9,6,13,8,13,7,7,10,7,9,9,6,2,4,5,8,8,4,4,9,2,3,4,2,-2,1,-1,2,1,3,3,4,2,-1,1,-2,1,-75,2,-8,1,-86
-87,1,2,2,-1,1,-3,1,1,2,3,-1,3,2,2,3,1,1,2,1,3,7,5,2,8,7,6,9,7,7,6,10,8,10,3,14,12,9,9,7,15,15,7,13,10,9,8,13,8,11,9,7,12,6,16,7,6,10,7,10,9,5,3,4,5,7,9,4,4,9,2,3,4,2,-2,1,-1,2,1,3,3,4,2,-2,1,-1,1,-75,2,-8,1,-86
-87,2,2,1,-1,1,-3,1,1,3,2,-1,3,2,3,2,1,1,3,2,4,5,6,2,9,4,10,10,4,9,5,9,9,8,9,12,8,10,7,10,17,14,10,10,11,7,9,11,8,11,10,6,12,10,11,7,8,10,5,9,10,5,2,5,4,8,10,3,5,8,1,5,2,2,-1,1,-2,2,3,2,3,3,2,-1,1,-1,1,-76,2,-8,1,-86
-87,2,1,2,-1,1,-3,1,1,3,2,-1,3,2,3,2,1,1,2,2,4,6,6,1,10,4,8,9,6,9,5,9,10,7,5,15,10,9,8,8,16,15,7,12,12,8,8,12,9,10,11,6,11,10,11,7,8,9,7,9,9,6,2,5,4,8,9,3,6,8,1,5,2,2,-1,1,-2,2,1,4,3,3,2,-1,1,-2,1,-75,2,-8,1,-86
-87,2,1,2,-1,1,-3,1,1,3,2,-1,3,2,3,2,1,1,2,2,4,5,7,1,9,5,8,9,6,8,6,9,10,7,5,15,9,10,8,8,16,15,5,14,11,9,8,12,9,10,11,5,12,9,12,7,8,9,7,9,9,6,2,5,4,8,8,4,6,7,2,5,2,2,-2,1,-1,2,1,4,3,3,2,-1,1,-2,1,-75,2,-8,1,-86
-87,3,1,1,-1,1,-2,1,-1,1,4,1,2,1,2,5,-1,1,2,2,2,5,4,6,6,6,5,9,10,5,8,8,7,10,5,11,12,9,8,10,9,17,11,12,10,9,9,8,12,8,14,7,8,10,10,12,6,9,8,6,10,10,3,3,6,6,6,9,1,7,7,-1,6,1,2,-1,1,-1,1,1,3,3,3,3,1,-1,1,-1,1,-75,1,1,-7,1,-87
